ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
antankaranaambilobe-23_comeverb-1,,antankaranaambilobe,23_comeverb,navy,navy,n a v j,,Serva2011,,,^ n a v y $,default
mikeaanalamena-23_comeverb-1,,mikeaanalamena,23_comeverb,havy,havy,h a v j,,Serva2011,,,^ h a v y $,default
antankaranavohemar-23_comeverb-1,,antankaranavohemar,23_comeverb,tonga,tonga,t o ŋ g a,,Serva2011,,,^ t o ng a $,default
masikoromiary-23_comeverb-1,,masikoromiary,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antankaranaantalaha-23_comeverb-1,,antankaranaantalaha,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
sakalavaambanja-23_comeverb-1,,sakalavaambanja,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
sakalavamajunga-23_comeverb-1,,sakalavamajunga,23_comeverb,navy,navy,n a v j,,Serva2011,,,^ n a v y $,default
merinaantananarivo-23_comeverb-1,,merinaantananarivo,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
sakalavamorondava-23_comeverb-1,,sakalavamorondava,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
betsimisarakafenoarivoest-23_comeverb-1,,betsimisarakafenoarivoest,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antanosytolagnaro-23_comeverb-1,,antanosytolagnaro,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antandroyambovombe-23_comeverb-1,,antandroyambovombe,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
betsileofianarantsoa-23_comeverb-1,,betsileofianarantsoa,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
vezotoliara-23_comeverb-1,,vezotoliara,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
sihanakaambatondranzaka-23_comeverb-1,,sihanakaambatondranzaka,23_comeverb,tonga,tonga,t o ŋ g a,,Serva2011,,,^ t o ng a $,default
tsimihetymandritsara-23_comeverb-1,,tsimihetymandritsara,23_comeverb,havy,havy,h a v j,,Serva2011,,,^ h a v y $,default
mahafalyampanihy-23_comeverb-1,,mahafalyampanihy,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antambohoakamananjary-23_comeverb-1,,antambohoakamananjary,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antaisakavangaindrano-23_comeverb-1,,antaisakavangaindrano,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
antaimoromanakara-23_comeverb-1,,antaimoromanakara,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
zafisorofarafangana-23_comeverb-1,,zafisorofarafangana,23_comeverb,avy,avy,a v j,,Serva2011,,,^ a v y $,default
barabetroka-23_comeverb-1,,barabetroka,23_comeverb,tonga,tonga,t o ŋ g a,,Serva2011,,,^ t o ng a $,default
sakalavamaintirano-24_countverb-1,,sakalavamaintirano,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
betsimisarakamahanoro-24_countverb-1,,betsimisarakamahanoro,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
antankaranaambilobe-24_countverb-1,,antankaranaambilobe,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
mikeaanalamena-24_countverb-1,,mikeaanalamena,24_countverb,magnisake,magnisake,m a g n i s a k e,,Serva2011,,,^ m a g n i s a k e $,default
antankaranavohemar-24_countverb-1,,antankaranavohemar,24_countverb,mikonty,mikonty,m i k o n t j,,Serva2011,,,^ m i k o n t y $,default
masikoromiary-24_countverb-1,,masikoromiary,24_countverb,magnisaky,magnisaky,m a g n i s a k j,,Serva2011,,,^ m a g n i s a k y $,default
antankaranaantalaha-24_countverb-1,,antankaranaantalaha,24_countverb,mikonty,mikonty,m i k o n t j,,Serva2011,,,^ m i k o n t y $,default
sakalavaambanja-24_countverb-1,,sakalavaambanja,24_countverb,mikonty,mikonty,m i k o n t j,,Serva2011,,,^ m i k o n t y $,default
sakalavamajunga-24_countverb-1,,sakalavamajunga,24_countverb,mikonty,mikonty,m i k o n t j,,Serva2011,,,^ m i k o n t y $,default
merinaantananarivo-24_countverb-1,,merinaantananarivo,24_countverb,manisa,manisa,m a n i s a,,Serva2011,,,^ m a n i s a $,default
sakalavamorondava-24_countverb-1,,sakalavamorondava,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
betsimisarakafenoarivoest-24_countverb-1,,betsimisarakafenoarivoest,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
antanosytolagnaro-24_countverb-1,,antanosytolagnaro,24_countverb,magnisaky,magnisaky,m a g n i s a k j,,Serva2011,,,^ m a g n i s a k y $,default
antandroyambovombe-24_countverb-1,,antandroyambovombe,24_countverb,magniake,magniake,m a g n i a k e,,Serva2011,,,^ m a g n i a k e $,default
betsileofianarantsoa-24_countverb-1,,betsileofianarantsoa,24_countverb,manisa,manisa,m a n i s a,,Serva2011,,,^ m a n i s a $,default
vezotoliara-24_countverb-1,,vezotoliara,24_countverb,manisake,manisake,m a n i s a k e,,Serva2011,,,^ m a n i s a k e $,default
sihanakaambatondranzaka-24_countverb-1,,sihanakaambatondranzaka,24_countverb,manisa,manisa,m a n i s a,,Serva2011,,,^ m a n i s a $,default
tsimihetymandritsara-24_countverb-1,,tsimihetymandritsara,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
mahafalyampanihy-24_countverb-1,,mahafalyampanihy,24_countverb,magnisake,magnisake,m a g n i s a k e,,Serva2011,,,^ m a g n i s a k e $,default
antambohoakamananjary-24_countverb-1,,antambohoakamananjary,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
antaisakavangaindrano-24_countverb-1,,antaisakavangaindrano,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
antaimoromanakara-24_countverb-1,,antaimoromanakara,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
zafisorofarafangana-24_countverb-1,,zafisorofarafangana,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
barabetroka-24_countverb-1,,barabetroka,24_countverb,magnisa,magnisa,m a g n i s a,,Serva2011,,,^ m a g n i s a $,default
sakalavamaintirano-25_cutverb-1,,sakalavamaintirano,25_cutverb,mandily,mandily,m a n d i l j,,Serva2011,,,^ m a n d i l y $,default
betsimisarakamahanoro-25_cutverb-1,,betsimisarakamahanoro,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
antankaranaambilobe-25_cutverb-1,,antankaranaambilobe,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
mikeaanalamena-25_cutverb-1,,mikeaanalamena,25_cutverb,manapake,manapake,m a n a p a k e,,Serva2011,,,^ m a n a p a k e $,default
antankaranavohemar-25_cutverb-1,,antankaranavohemar,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
masikoromiary-25_cutverb-1,,masikoromiary,25_cutverb,mandily,mandily,m a n d i l j,,Serva2011,,,^ m a n d i l y $,default
antankaranaantalaha-25_cutverb-1,,antankaranaantalaha,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
sakalavaambanja-25_cutverb-1,,sakalavaambanja,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
sakalavamajunga-25_cutverb-1,,sakalavamajunga,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
merinaantananarivo-25_cutverb-1,,merinaantananarivo,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
sakalavamorondava-25_cutverb-1,,sakalavamorondava,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
betsimisarakafenoarivoest-25_cutverb-1,,betsimisarakafenoarivoest,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
antanosytolagnaro-25_cutverb-1,,antanosytolagnaro,25_cutverb,manapaky,manapaky,m a n a p a k j,,Serva2011,,,^ m a n a p a k y $,default
antandroyambovombe-25_cutverb-1,,antandroyambovombe,25_cutverb,mandily,mandily,m a n d i l j,,Serva2011,,,^ m a n d i l y $,default
betsileofianarantsoa-25_cutverb-1,,betsileofianarantsoa,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
vezotoliara-25_cutverb-1,,vezotoliara,25_cutverb,mandily,mandily,m a n d i l j,,Serva2011,,,^ m a n d i l y $,default
sihanakaambatondranzaka-25_cutverb-1,,sihanakaambatondranzaka,25_cutverb,manapaka,manapaka,m a n a p a k a,,Serva2011,,,^ m a n a p a k a $,default
tsimihetymandritsara-25_cutverb-1,,tsimihetymandritsara,25_cutverb,mandidy,mandidy,m a n d i d j,,Serva2011,,,^ m a n d i d y $,default
mahafalyampanihy-25_cutverb-1,,mahafalyampanihy,25_cutverb,mandily,mandily,m a n d i l j,,Serva2011,,,^ m a n d i l y $,default
antambohoakamananjary-25_cutverb-1,,antambohoakamananjary,25_cutverb,manapaky,manapaky,m a n a p a k j,,Serva2011,,,^ m a n a p a k y $,default
antaisakavangaindrano-25_cutverb-1,,antaisakavangaindrano,25_cutverb,manapaky,manapaky,m a n a p a k j,,Serva2011,,,^ m a n a p a k y $,default
antaimoromanakara-25_cutverb-1,,antaimoromanakara,25_cutverb,mandigny,mandigny,m a n d i g n j,,Serva2011,,,^ m a n d i g n y $,default
zafisorofarafangana-25_cutverb-1,,zafisorofarafangana,25_cutverb,manapaky,manapaky,m a n a p a k j,,Serva2011,,,^ m a n a p a k y $,default
barabetroka-25_cutverb-1,,barabetroka,25_cutverb,mibeko,mibeko,m i b e k o,,Serva2011,,,^ m i b e k o $,default
sakalavamaintirano-26_day-1,,sakalavamaintirano,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
betsimisarakamahanoro-26_day-1,,betsimisarakamahanoro,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antankaranaambilobe-26_day-1,,antankaranaambilobe,26_day,andra,andra,a ɳ ɖ r a,,Serva2011,,,^ a ndr a $,default
mikeaanalamena-26_day-1,,mikeaanalamena,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antankaranavohemar-26_day-1,,antankaranavohemar,26_day,andra,andra,a ɳ ɖ r a,,Serva2011,,,^ a ndr a $,default
masikoromiary-26_day-1,,masikoromiary,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antankaranaantalaha-26_day-1,,antankaranaantalaha,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
sakalavaambanja-26_day-1,,sakalavaambanja,26_day,andra,andra,a ɳ ɖ r a,,Serva2011,,,^ a ndr a $,default
sakalavamajunga-26_day-1,,sakalavamajunga,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
merinaantananarivo-26_day-1,,merinaantananarivo,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
sakalavamorondava-26_day-1,,sakalavamorondava,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
betsimisarakafenoarivoest-26_day-1,,betsimisarakafenoarivoest,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antanosytolagnaro-26_day-1,,antanosytolagnaro,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antandroyambovombe-26_day-1,,antandroyambovombe,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
betsileofianarantsoa-26_day-1,,betsileofianarantsoa,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
vezotoliara-26_day-1,,vezotoliara,26_day,anjo,anjo,a n dz o,,Serva2011,,,^ a n j o $,default
sihanakaambatondranzaka-26_day-1,,sihanakaambatondranzaka,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
tsimihetymandritsara-26_day-1,,tsimihetymandritsara,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
mahafalyampanihy-26_day-1,,mahafalyampanihy,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antambohoakamananjary-26_day-1,,antambohoakamananjary,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antaisakavangaindrano-26_day-1,,antaisakavangaindrano,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
antaimoromanakara-26_day-1,,antaimoromanakara,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
zafisorofarafangana-26_day-1,,zafisorofarafangana,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
barabetroka-26_day-1,,barabetroka,26_day,andro,andro,a ɳ ɖ r o,,Serva2011,,,^ a ndr o $,default
sakalavamaintirano-27_dieverb-1,,sakalavamaintirano,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
betsimisarakamahanoro-27_dieverb-1,,betsimisarakamahanoro,27_dieverb,diso,diso,d i s o,,Serva2011,,,^ d i s o $,default
antankaranaambilobe-27_dieverb-1,,antankaranaambilobe,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
mikeaanalamena-27_dieverb-1,,mikeaanalamena,27_dieverb,mate,mate,m a t e,,Serva2011,,,^ m a t e $,default
antankaranavohemar-27_dieverb-1,,antankaranavohemar,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
masikoromiary-27_dieverb-1,,masikoromiary,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
antankaranaantalaha-27_dieverb-1,,antankaranaantalaha,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
sakalavaambanja-27_dieverb-1,,sakalavaambanja,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
sakalavamajunga-27_dieverb-1,,sakalavamajunga,27_dieverb,naty,naty,n a t j,,Serva2011,,,^ n a t y $,default
merinaantananarivo-27_dieverb-1,,merinaantananarivo,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
sakalavamorondava-27_dieverb-1,,sakalavamorondava,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
betsimisarakafenoarivoest-27_dieverb-1,,betsimisarakafenoarivoest,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
antanosytolagnaro-27_dieverb-1,,antanosytolagnaro,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
antandroyambovombe-27_dieverb-1,,antandroyambovombe,27_dieverb,mate,mate,m a t e,,Serva2011,,,^ m a t e $,default
betsileofianarantsoa-27_dieverb-1,,betsileofianarantsoa,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
vezotoliara-27_dieverb-1,,vezotoliara,27_dieverb,mate,mate,m a t e,,Serva2011,,,^ m a t e $,default
sihanakaambatondranzaka-27_dieverb-1,,sihanakaambatondranzaka,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
tsimihetymandritsara-27_dieverb-1,,tsimihetymandritsara,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
mahafalyampanihy-27_dieverb-1,,mahafalyampanihy,27_dieverb,mate,mate,m a t e,,Serva2011,,,^ m a t e $,default
antambohoakamananjary-27_dieverb-1,,antambohoakamananjary,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
antaisakavangaindrano-27_dieverb-1,,antaisakavangaindrano,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
antaimoromanakara-27_dieverb-1,,antaimoromanakara,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
zafisorofarafangana-27_dieverb-1,,zafisorofarafangana,27_dieverb,mangatsiaka,mangatsiaka,m a ŋ g a ts i a k a,,Serva2011,,,^ m a ng a ts i a k a $,default
barabetroka-27_dieverb-1,,barabetroka,27_dieverb,maty,maty,m a t j,,Serva2011,,,^ m a t y $,default
sakalavamaintirano-28_digverb-1,,sakalavamaintirano,28_digverb,mangaly,mangaly,m a ŋ g a l j,,Serva2011,,,^ m a ng a l y $,default
betsimisarakamahanoro-28_digverb-1,,betsimisarakamahanoro,28_digverb,angady,angady,a ŋ g a d j,,Serva2011,,,^ a ng a d y $,default
antankaranaambilobe-28_digverb-1,,antankaranaambilobe,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
mikeaanalamena-28_digverb-1,,mikeaanalamena,28_digverb,mihale,mihale,m i h a l e,,Serva2011,,,^ m i h a l e $,default
antankaranavohemar-28_digverb-1,,antankaranavohemar,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
masikoromiary-28_digverb-1,,masikoromiary,28_digverb,mihaly,mihaly,m i h a l j,,Serva2011,,,^ m i h a l y $,default
antankaranaantalaha-28_digverb-1,,antankaranaantalaha,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
sakalavaambanja-28_digverb-1,,sakalavaambanja,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
sakalavamajunga-28_digverb-1,,sakalavamajunga,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
merinaantananarivo-28_digverb-1,,merinaantananarivo,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
sakalavamorondava-28_digverb-1,,sakalavamorondava,28_digverb,mihaly,mihaly,m i h a l j,,Serva2011,,,^ m i h a l y $,default
betsimisarakafenoarivoest-28_digverb-1,,betsimisarakafenoarivoest,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
antanosytolagnaro-28_digverb-1,,antanosytolagnaro,28_digverb,magnaly,magnaly,m a g n a l j,,Serva2011,,,^ m a g n a l y $,default
antandroyambovombe-28_digverb-1,,antandroyambovombe,28_digverb,magnaly,magnaly,m a g n a l j,,Serva2011,,,^ m a g n a l y $,default
betsileofianarantsoa-28_digverb-1,,betsileofianarantsoa,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
vezotoliara-28_digverb-1,,vezotoliara,28_digverb,mandavake,mandavake,m a n d a v a k e,,Serva2011,,,^ m a n d a v a k e $,default
sihanakaambatondranzaka-28_digverb-1,,sihanakaambatondranzaka,28_digverb,mitombana,mitombana,m i t o m b a n a,,Serva2011,,,^ m i t o m b a n a $,default
tsimihetymandritsara-28_digverb-1,,tsimihetymandritsara,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
mahafalyampanihy-28_digverb-1,,mahafalyampanihy,28_digverb,mihaly,mihaly,m i h a l j,,Serva2011,,,^ m i h a l y $,default
antambohoakamananjary-28_digverb-1,,antambohoakamananjary,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
antaisakavangaindrano-28_digverb-1,,antaisakavangaindrano,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
antaimoromanakara-28_digverb-1,,antaimoromanakara,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
zafisorofarafangana-28_digverb-1,,zafisorofarafangana,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
barabetroka-28_digverb-1,,barabetroka,28_digverb,mangady,mangady,m a ŋ g a d j,,Serva2011,,,^ m a ng a d y $,default
sakalavamaintirano-29_dirty-1,,sakalavamaintirano,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
betsimisarakamahanoro-29_dirty-1,,betsimisarakamahanoro,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antankaranaambilobe-29_dirty-1,,antankaranaambilobe,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
mikeaanalamena-29_dirty-1,,mikeaanalamena,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antankaranavohemar-29_dirty-1,,antankaranavohemar,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
masikoromiary-29_dirty-1,,masikoromiary,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antankaranaantalaha-29_dirty-1,,antankaranaantalaha,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
sakalavaambanja-29_dirty-1,,sakalavaambanja,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
sakalavamajunga-29_dirty-1,,sakalavamajunga,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
merinaantananarivo-29_dirty-1,,merinaantananarivo,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
sakalavamorondava-29_dirty-1,,sakalavamorondava,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
betsimisarakafenoarivoest-29_dirty-1,,betsimisarakafenoarivoest,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antanosytolagnaro-29_dirty-1,,antanosytolagnaro,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antandroyambovombe-29_dirty-1,,antandroyambovombe,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
betsileofianarantsoa-29_dirty-1,,betsileofianarantsoa,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
vezotoliara-29_dirty-1,,vezotoliara,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
sihanakaambatondranzaka-29_dirty-1,,sihanakaambatondranzaka,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
tsimihetymandritsara-29_dirty-1,,tsimihetymandritsara,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
mahafalyampanihy-29_dirty-1,,mahafalyampanihy,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antambohoakamananjary-29_dirty-1,,antambohoakamananjary,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antaisakavangaindrano-29_dirty-1,,antaisakavangaindrano,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
antaimoromanakara-29_dirty-1,,antaimoromanakara,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
zafisorofarafangana-29_dirty-1,,zafisorofarafangana,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
barabetroka-29_dirty-1,,barabetroka,29_dirty,maloto,maloto,m a l o t o,,Serva2011,,,^ m a l o t o $,default
sakalavamaintirano-30_dog-1,,sakalavamaintirano,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
betsimisarakamahanoro-30_dog-1,,betsimisarakamahanoro,30_dog,kiva,kiva,k i v a,,Serva2011,,,^ k i v a $,default
antankaranaambilobe-30_dog-1,,antankaranaambilobe,30_dog,fandroaka,fandroaka,f a ɳ ɖ r o a k a,,Serva2011,,,^ f a ndr o a k a $,default
mikeaanalamena-30_dog-1,,mikeaanalamena,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
antankaranavohemar-30_dog-1,,antankaranavohemar,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
masikoromiary-30_dog-1,,masikoromiary,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
antankaranaantalaha-30_dog-1,,antankaranaantalaha,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
sakalavaambanja-30_dog-1,,sakalavaambanja,30_dog,fandroaka,fandroaka,f a ɳ ɖ r o a k a,,Serva2011,,,^ f a ndr o a k a $,default
sakalavamajunga-30_dog-1,,sakalavamajunga,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
merinaantananarivo-30_dog-1,,merinaantananarivo,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
sakalavamorondava-30_dog-1,,sakalavamorondava,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
betsimisarakafenoarivoest-30_dog-1,,betsimisarakafenoarivoest,30_dog,kiva,kiva,k i v a,,Serva2011,,,^ k i v a $,default
antanosytolagnaro-30_dog-1,,antanosytolagnaro,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
antandroyambovombe-30_dog-1,,antandroyambovombe,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
betsileofianarantsoa-30_dog-1,,betsileofianarantsoa,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
vezotoliara-30_dog-1,,vezotoliara,30_dog,alika,alika,a l i k a,,Serva2011,,,^ a l i k a $,default
sihanakaambatondranzaka-30_dog-1,,sihanakaambatondranzaka,30_dog,kiva,kiva,k i v a,,Serva2011,,,^ k i v a $,default
tsimihetymandritsara-30_dog-1,,tsimihetymandritsara,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
mahafalyampanihy-30_dog-1,,mahafalyampanihy,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
antambohoakamananjary-30_dog-1,,antambohoakamananjary,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
antaisakavangaindrano-30_dog-1,,antaisakavangaindrano,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
antaimoromanakara-30_dog-1,,antaimoromanakara,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
zafisorofarafangana-30_dog-1,,zafisorofarafangana,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
barabetroka-30_dog-1,,barabetroka,30_dog,amboa,amboa,a m b o a,,Serva2011,,,^ a m b o a $,default
sakalavamaintirano-31_drinkverb-1,,sakalavamaintirano,31_drinkverb,mino,mino,m i n o,,Serva2011,,,^ m i n o $,default
betsimisarakamahanoro-31_drinkverb-1,,betsimisarakamahanoro,31_drinkverb,midroka,midroka,m i ɖ r o k a,,Serva2011,,,^ m i dr o k a $,default
antankaranaambilobe-31_drinkverb-1,,antankaranaambilobe,31_drinkverb,migiaka,migiaka,m i g i a k a,,Serva2011,,,^ m i g i a k a $,default
mikeaanalamena-31_drinkverb-1,,mikeaanalamena,31_drinkverb,mihino,mihino,m i h i n o,,Serva2011,,,^ m i h i n o $,default
antankaranavohemar-31_drinkverb-1,,antankaranavohemar,31_drinkverb,migiaka,migiaka,m i g i a k a,,Serva2011,,,^ m i g i a k a $,default
masikoromiary-31_drinkverb-1,,masikoromiary,31_drinkverb,mino,mino,m i n o,,Serva2011,,,^ m i n o $,default
